Season,Climate,City,Building type,Cooling startegy,Age,Sex,Thermal sensation,Thermal sensation acceptability ,Thermal preference,Air movement preference,PMV,PPD,Clo,Met,Air temperature (°C),Relative humidity (%),Air velocity (m/s),Outdoor monthly air temperature (°C)
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.5,10.0,0.62,1.0,26.9,45.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,Cooler,more,0.6,12.0,0.68,1.0,26.9,45.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,more,0.5,10.0,0.62,1.0,26.9,45.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,0.2,6.0,0.62,1.0,25.9,55.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-2.0,1.0,Cooler,no change,0.3,8.0,0.68,1.0,25.9,55.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,Cooler,more,0.3,8.0,0.68,1.0,25.9,55.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,0.0,Cooler,more,0.4,9.0,0.72,1.0,25.9,55.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.5,10.0,0.62,1.0,25.9,55.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,0.4,9.0,0.68,1.0,26.2,53.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Cooler,more,1.5,53.0,0.57,2.0,27.1,55.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,no change,0.7,16.0,0.68,1.0,27.1,55.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,more,0.7,16.0,0.68,1.0,27.1,55.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.8,17.0,0.68,1.0,27.1,61.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,0.8,17.0,0.68,1.0,27.1,61.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,0.8,17.0,0.68,1.0,27.1,61.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.3,6.0,0.68,1.0,27.2,54.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,0.3,6.0,0.68,1.0,27.2,54.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,0.0,Cooler,no change,0.3,6.0,0.68,1.0,27.2,54.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.3,6.0,0.68,1.0,27.2,54.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,more,0.6,13.0,0.62,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,0.7,16.0,0.68,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,0.7,16.0,0.68,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,No Change,more,0.7,16.0,0.68,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,0.6,13.0,0.62,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,Cooler,more,0.8,17.0,0.72,1.0,27.3,51.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,Cooler,more,0.3,7.0,0.68,1.0,25.8,53.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,0.2,6.0,0.63,1.0,25.8,53.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,0.2,6.0,0.62,1.0,25.8,53.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,0.5,11.0,0.68,1.0,26.6,57.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,0.0,No Change,no change,0.9,22.0,0.72,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,Cooler,more,0.8,20.0,0.68,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,0.8,20.0,0.68,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,0.8,20.0,0.68,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,Warmer,more,0.9,22.0,0.72,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,2.0,0.0,Cooler,more,0.8,20.0,0.68,1.0,27.2,61.0,0.0,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-2.0,1.0,No Change,more,0.7,14.0,0.68,1.0,27.1,56.0,0.06,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,0.0,Warmer,no change,0.7,16.0,0.72,1.0,27.1,56.0,0.06,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.7,16.0,0.68,1.0,27.1,55.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,3.0,0.0,Cooler,more,0.7,17.0,0.68,1.0,27.2,58.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,Cooler,more,0.7,17.0,0.68,1.0,27.2,58.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,no change,0.7,17.0,0.68,1.0,27.2,58.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,No Change,more,0.5,11.0,0.72,1.0,26.4,43.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,Cooler,no change,0.5,11.0,0.72,1.0,26.4,43.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,more,0.5,11.0,0.72,1.0,26.4,43.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.4,8.0,0.63,1.0,26.4,43.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.5,11.0,0.72,1.0,26.4,43.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,less,0.0,5.0,0.68,1.0,25.9,45.0,0.24,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-2.0,1.0,Cooler,more,-0.1,5.0,0.62,1.0,25.9,45.0,0.24,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,no change,0.0,5.0,0.68,1.0,25.9,45.0,0.24,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.9,23.0,0.95,1.0,27.4,44.0,0.14,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,No Change,more,0.7,15.0,0.95,1.0,27.1,43.0,0.34,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,0.1,5.0,0.68,1.0,26.5,48.0,0.3,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,no change,0.2,6.0,0.72,1.0,26.5,48.0,0.3,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,0.5,10.0,0.72,1.0,26.7,48.0,0.16,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,1.0,Warmer,no change,0.5,10.0,0.72,1.0,26.7,48.0,0.16,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,no change,0.8,19.0,0.95,1.0,26.7,48.0,0.16,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,no change,0.5,10.0,0.72,1.0,26.7,48.0,0.16,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,more,0.4,9.0,0.68,1.0,26.6,48.0,0.12,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Cooler,no change,0.4,8.0,0.72,1.0,23.6,48.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.3,8.0,0.72,1.0,26.0,47.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.7,14.0,0.95,1.0,26.0,47.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,0.3,7.0,0.68,1.0,26.0,47.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,0.3,7.0,0.68,1.0,26.0,47.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,0.2,6.0,0.62,1.0,25.9,49.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,1.0,Warmer,less,-0.3,6.0,0.63,1.0,25.5,46.0,0.26,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,less,0.3,8.0,0.95,1.0,25.5,46.0,0.26,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,no change,0.3,8.0,0.95,1.0,25.5,46.0,0.26,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,0.0,No Change,no change,-0.2,6.0,0.95,1.0,22.7,49.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,-0.2,6.0,0.95,1.0,22.7,49.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,no change,-0.7,14.0,0.72,1.0,22.7,49.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,1.0,No Change,no change,-0.2,6.0,0.95,1.0,22.7,49.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,Cooler,more,0.0,5.0,0.95,1.0,23.3,48.0,0.11,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,no change,0.0,5.0,0.95,1.0,23.3,48.0,0.11,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-3.0,1.0,No Change,no change,0.0,5.0,0.95,1.0,23.3,48.0,0.11,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,-0.6,12.0,0.63,1.0,23.3,48.0,0.11,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,0.0,No Change,no change,-0.3,7.0,0.63,1.0,23.7,47.0,0.06,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,1.0,No Change,no change,-0.1,5.0,0.72,1.0,23.7,47.0,0.06,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,-0.3,7.0,0.95,1.0,22.9,49.0,0.33,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,no change,-0.9,24.0,0.68,1.0,22.9,49.0,0.33,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,more,-0.1,5.0,0.68,1.0,24.0,47.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,-0.4,8.0,0.68,1.0,23.2,51.0,0.1,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,more,-0.4,8.0,0.68,1.0,23.2,51.0,0.1,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,no change,-0.3,7.0,0.72,1.0,23.2,51.0,0.1,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,-0.4,8.0,0.68,1.0,23.2,51.0,0.1,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,0.0,Cooler,more,-0.3,7.0,0.72,1.0,23.2,51.0,0.1,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,more,-0.4,8.0,0.68,1.0,23.5,51.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,more,-0.4,8.0,0.68,1.0,23.5,51.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,more,-0.7,16.0,0.62,1.0,23.9,50.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,0.0,Warmer,less,-0.2,6.0,0.95,1.0,22.7,49.0,0.18,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,no change,-0.1,5.0,0.72,1.0,24.3,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Warmer,no change,-0.1,5.0,0.72,1.0,24.3,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Warmer,less,0.2,6.0,0.95,1.0,24.3,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,more,-0.1,5.0,0.72,1.0,24.3,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-2.0,1.0,Warmer,no change,0.2,6.0,0.72,1.0,25.7,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,No Change,more,0.6,12.0,0.95,1.0,25.7,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,0.0,1.0,Cooler,no change,0.2,6.0,0.72,1.0,25.7,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,1.2,34.0,0.62,1.0,28.5,37.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,1.2,37.0,0.68,1.0,28.5,37.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,0.0,Cooler,more,1.3,40.0,0.95,1.0,28.4,37.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,Cooler,more,1.1,31.0,0.68,1.0,28.3,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,2.0,0.0,Cooler,more,1.1,31.0,0.68,1.0,28.3,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,3.0,0.0,Cooler,more,1.1,28.0,0.62,1.0,28.3,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,2.0,0.0,Cooler,more,1.1,31.0,0.68,1.0,28.3,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,1.1,28.0,0.62,1.0,28.3,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Cooler,no change,1.0,27.0,0.63,1.0,28.4,39.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,no change,1.1,32.0,0.72,1.0,28.4,39.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,No Change,more,1.1,30.0,0.68,1.0,28.4,39.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,more,1.2,34.0,0.72,1.0,28.5,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,1.1,32.0,0.68,1.0,28.5,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,1.1,32.0,0.68,1.0,28.5,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,Cooler,more,1.1,32.0,0.68,1.0,28.5,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,1.1,32.0,0.68,1.0,28.5,39.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,1.1,32.0,0.62,1.0,28.7,45.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,no change,0.7,16.0,0.72,1.0,28.7,42.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,Cooler,more,0.7,16.0,0.72,1.0,28.7,42.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,no change,0.7,16.0,0.72,1.0,28.7,42.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,2.0,1.0,Cooler,more,0.7,16.0,0.72,1.0,28.7,42.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,no change,0.7,16.0,0.72,1.0,28.7,42.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,0.0,No Change,no change,1.1,30.0,0.62,1.0,28.6,43.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,1.2,33.0,0.68,1.0,28.6,43.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,more,1.1,30.0,0.62,1.0,28.6,43.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Cooler,more,1.2,33.0,0.68,1.0,28.6,43.0,0.03,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,no change,1.4,43.0,0.68,1.0,28.7,65.0,0.09,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,more,1.1,32.0,0.62,1.0,28.7,44.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Warmer,no change,1.1,32.0,0.62,1.0,28.7,44.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,0.0,Cooler,more,1.2,35.0,0.68,1.0,28.7,44.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,2.0,1.0,Cooler,more,1.1,32.0,0.62,1.0,28.7,44.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,No Change,no change,1.2,35.0,0.68,1.0,28.7,44.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,-1.0,1.0,No Change,no change,1.2,37.0,0.72,1.0,28.7,44.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,-1.0,1.0,Warmer,more,1.1,32.0,0.62,1.0,28.7,44.0,0.04,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,3.0,1.0,Cooler,more,1.3,40.0,0.62,1.0,29.0,49.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,1.0,1.0,Cooler,more,1.4,43.0,0.68,1.0,29.0,49.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,2.0,1.0,Cooler,more,1.3,40.0,0.62,1.0,29.0,49.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Female,1.0,1.0,Cooler,more,1.4,45.0,0.72,1.0,29.0,49.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Air Conditioned,,Male,0.0,1.0,No Change,no change,1.4,44.0,0.68,1.0,29.0,50.0,0.02,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,1.0,0.0,Cooler,more,1.1,30.0,0.62,1.0,28.3,57.0,0.07,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,3.0,0.0,Cooler,more,1.2,33.0,0.68,1.0,28.3,57.0,0.07,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,0.0,1.0,No Change,no change,-0.2,6.0,0.68,1.0,25.6,45.0,0.34,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,0.0,No Change,no change,-0.2,6.0,0.68,1.0,25.6,45.0,0.34,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,Cooler,more,-0.2,6.0,0.68,1.0,25.6,45.0,0.34,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-1.0,1.0,No Change,no change,0.8,17.0,0.95,1.0,27.3,44.0,0.44,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,1.0,1.0,No Change,more,-0.1,5.0,0.68,1.0,27.3,44.0,1.36,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,Cooler,more,0.4,9.0,0.62,1.0,26.1,36.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,Cooler,more,0.5,11.0,0.68,1.0,26.1,36.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.4,9.0,0.62,1.0,26.1,36.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-2.0,1.0,No Change,no change,0.5,11.0,0.68,1.0,26.1,36.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.5,11.0,0.68,1.0,26.1,36.0,0.05,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.1,5.0,0.68,1.0,25.4,36.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.1,5.0,0.68,1.0,25.4,36.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,0.0,Cooler,no change,0.1,5.0,0.68,1.0,25.4,36.0,0.08,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,1.0,1.0,Cooler,no change,1.3,41.0,0.72,1.0,28.9,62.0,0.15,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,0.0,1.0,Cooler,more,1.3,41.0,0.72,1.0,28.9,62.0,0.15,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-1.0,1.0,Warmer,more,0.2,6.0,0.62,1.0,25.8,48.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,Cooler,more,0.2,6.0,0.62,1.0,25.8,48.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-2.0,0.0,Cooler,more,0.2,6.0,0.62,1.0,25.8,48.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,0.0,1.0,No Change,no change,0.6,13.0,0.68,1.2,25.8,48.0,0.01,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,0.3,7.0,0.62,1.0,26.1,60.0,0.13,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,0.0,Cooler,no change,-1.5,50.0,0.62,1.0,23.5,48.0,0.5,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,0.0,Warmer,more,-1.3,39.0,0.68,1.0,23.5,48.0,0.5,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-2.0,1.0,Warmer,less,-1.5,50.0,0.62,1.0,23.5,48.0,0.5,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-2.0,1.0,No Change,less,-1.5,50.0,0.62,1.0,23.5,48.0,0.5,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,-0.3,7.0,0.62,1.0,25.4,47.0,0.25,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,more,-0.3,7.0,0.62,1.0,25.4,47.0,0.25,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-1.0,1.0,Warmer,more,-0.3,7.0,0.63,1.0,25.4,47.0,0.25,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,1.0,No Change,no change,-0.3,7.0,0.62,1.0,25.4,47.0,0.25,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Male,-1.0,0.0,Warmer,no change,-0.3,7.0,0.62,1.0,25.4,47.0,0.25,29.7
Autumn,Tropical wet savanna,Chennai,Office,Mixed Mode,,Female,-2.0,1.0,Warmer,no change,-0.3,7.0,0.63,1.0,25.4,47.0,0.25,29.7
